ID	M	e_M	logR	e_logR	logL	e_logL	Teff	e_Teff	I_M0	e_I_M0	V_M0	e_V_M0	VI	e_VI	W	e_W
OGLE-BLG-RRLYR-10468	0.651	0.051	0.815	0.019	1.733	0.042	6150	100	-0.103	0.087	0.496	0.099	0.601	0.028	-1.032	0.078	
OGLE-BLG-RRLYR-10469	0.585	0.050	0.721	0.019	1.609	0.042	6404	99	0.242	0.087	0.773	0.099	0.533	0.028	-0.589	0.077	
OGLE-BLG-RRLYR-10471	0.622	0.054	0.751	0.020	1.771	0.043	6710	100	-0.084	0.089	0.39	0.10	0.470	0.028	-0.809	0.080	
OGLE-BLG-RRLYR-10477	0.542	0.050	0.673	0.019	1.634	0.042	6800	100	0.227	0.087	0.68	0.10	0.445	0.028	-0.469	0.077	
OGLE-BLG-RRLYR-10478	0.572	0.050	0.728	0.019	1.728	0.042	6760	100	0.003	0.087	0.471	0.099	0.464	0.028	-0.711	0.077	
OGLE-BLG-RRLYR-10485	0.620	0.051	0.757	0.019	1.763	0.042	6672	99	-0.082	0.088	0.413	0.099	0.487	0.028	-0.836	0.078	
OGLE-BLG-RRLYR-10487	0.549	0.050	0.704	0.019	1.671	0.042	6726	99	0.128	0.087	0.608	0.099	0.474	0.028	-0.605	0.077	
OGLE-BLG-RRLYR-10488	0.689	0.051	0.745	0.019	1.683	0.042	6450	100	0.077	0.087	0.617	0.098	0.537	0.028	-0.756	0.079	
OGLE-BLG-RRLYR-10489	0.514	0.052	0.675	0.019	1.650	0.042	6860	100	0.205	0.088	0.662	0.099	0.442	0.028	-0.476	0.078	
OGLE-BLG-RRLYR-10496	0.576	0.050	0.683	0.019	1.603	0.042	6610	100	0.297	0.087	0.797	0.099	0.493	0.028	-0.483	0.078	
OGLE-BLG-RRLYR-10503	0.663	0.050	0.731	0.019	1.603	0.042	6260	100	0.247	0.087	0.820	0.098	0.579	0.028	-0.645	0.078	
OGLE-BLG-RRLYR-10504	0.580	0.052	0.694	0.020	1.656	0.042	6740	100	0.216	0.088	0.680	0.099	0.462	0.028	-0.499	0.078	
OGLE-BLG-RRLYR-10509	0.714	0.051	0.739	0.019	1.678	0.042	6460	100	0.125	0.087	0.655	0.099	0.532	0.028	-0.705	0.078	
OGLE-BLG-RRLYR-10516	0.594	0.050	0.678	0.019	1.587	0.042	6613	99	0.317	0.087	0.827	0.098	0.503	0.028	-0.456	0.076	
OGLE-BLG-RRLYR-10522	0.605	0.053	0.778	0.019	1.768	0.042	6550	100	-0.119	0.088	0.40	0.10	0.517	0.028	-0.915	0.079	
OGLE-BLG-RRLYR-10525	0.556	0.050	0.694	0.019	1.646	0.042	6715	99	0.189	0.087	0.671	0.099	0.476	0.028	-0.547	0.077	
OGLE-BLG-RRLYR-10527	0.562	0.050	0.734	0.019	1.751	0.042	6798	99	-0.042	0.087	0.424	0.099	0.458	0.028	-0.749	0.077	
OGLE-BLG-RRLYR-10528	0.617	0.050	0.777	0.019	1.751	0.042	6488	99	-0.100	0.087	0.441	0.098	0.532	0.028	-0.919	0.077	
OGLE-BLG-RRLYR-10529	0.595	0.050	0.706	0.019	1.593	0.042	6415	99	0.280	0.087	0.819	0.099	0.543	0.028	-0.567	0.078	
OGLE-BLG-RRLYR-10532	0.579	0.051	0.767	0.019	1.614	0.042	6078	99	0.134	0.088	0.767	0.099	0.629	0.028	-0.835	0.078	
OGLE-BLG-RRLYR-10535	0.713	0.050	0.752	0.019	1.661	0.042	6310	100	0.120	0.087	0.696	0.098	0.572	0.028	-0.771	0.078	
OGLE-BLG-RRLYR-10545	0.652	0.055	0.703	0.021	1.564	0.043	6320	100	0.337	0.090	0.91	0.10	0.571	0.029	-0.550	0.082	
OGLE-BLG-RRLYR-10547	0.659	0.052	0.714	0.019	1.658	0.042	6601	99	0.181	0.087	0.685	0.099	0.501	0.028	-0.593	0.078	
OGLE-BLG-RRLYR-10551	0.728	0.051	0.770	0.019	1.617	0.042	6040	100	0.171	0.087	0.811	0.098	0.639	0.028	-0.816	0.078	
OGLE-BLG-RRLYR-10552	0.663	0.051	0.726	0.019	1.647	0.042	6460	100	0.208	0.087	0.714	0.098	0.523	0.028	-0.610	0.078	
OGLE-BLG-RRLYR-10555	0.668	0.051	0.752	0.020	1.608	0.042	6150	100	0.209	0.087	0.808	0.099	0.606	0.028	-0.730	0.078	
OGLE-BLG-RRLYR-10556	0.619	0.051	0.709	0.019	1.650	0.042	6598	99	0.209	0.087	0.691	0.099	0.492	0.028	-0.559	0.078	
OGLE-BLG-RRLYR-10572	0.722	0.050	0.761	0.019	1.622	0.041	6110	100	0.164	0.087	0.785	0.098	0.620	0.028	-0.793	0.078	
OGLE-BLG-RRLYR-10576	0.685	0.053	0.774	0.020	1.588	0.042	5920	100	0.198	0.087	0.872	0.099	0.670	0.029	-0.829	0.080	
OGLE-BLG-RRLYR-10578	0.662	0.050	0.741	0.019	1.640	0.042	6329	99	0.191	0.087	0.732	0.099	0.554	0.028	-0.675	0.077	
OGLE-BLG-RRLYR-10579	0.572	0.050	0.725	0.019	1.722	0.042	6760	100	0.034	0.087	0.489	0.098	0.456	0.028	-0.670	0.077	
OGLE-BLG-RRLYR-10581	0.582	0.051	0.697	0.019	1.584	0.042	6440	100	0.313	0.088	0.844	0.099	0.535	0.028	-0.519	0.078	
OGLE-BLG-RRLYR-10588	0.664	0.051	0.743	0.019	1.649	0.042	6363	99	0.135	0.087	0.699	0.098	0.562	0.028	-0.733	0.077	
OGLE-BLG-RRLYR-10591	0.564	0.051	0.686	0.019	1.643	0.042	6761	99	0.211	0.088	0.685	0.099	0.465	0.028	-0.507	0.078	
OGLE-BLG-RRLYR-10595	0.600	0.049	0.717	0.019	1.616	0.042	6440	100	0.243	0.087	0.763	0.099	0.521	0.028	-0.572	0.077	
OGLE-BLG-RRLYR-10601	0.592	0.051	0.687	0.019	1.658	0.042	6800	100	0.236	0.088	0.670	0.099	0.441	0.028	-0.452	0.078	
OGLE-BLG-RRLYR-10606	0.597	0.050	0.698	0.019	1.637	0.042	6640	100	0.217	0.087	0.719	0.098	0.491	0.028	-0.543	0.077	
OGLE-BLG-RRLYR-10609	0.586	0.051	0.687	0.019	1.605	0.042	6619	99	0.277	0.087	0.788	0.099	0.501	0.028	-0.497	0.077	
OGLE-BLG-RRLYR-10612	0.582	0.050	0.807	0.019	1.620	0.042	5824	99	0.097	0.088	0.79	0.10	0.697	0.028	-0.976	0.078	
OGLE-BLG-RRLYR-10620	0.656	0.050	0.747	0.019	1.628	0.042	6239	99	0.158	0.087	0.749	0.099	0.589	0.028	-0.748	0.078	
OGLE-BLG-RRLYR-10632	0.612	0.050	0.692	0.019	1.562	0.042	6410	100	0.331	0.088	0.872	0.099	0.537	0.028	-0.500	0.078	
OGLE-BLG-RRLYR-10636	0.598	0.050	0.673	0.019	1.553	0.042	6516	99	0.380	0.087	0.910	0.098	0.524	0.028	-0.428	0.077	
OGLE-BLG-RRLYR-10637	0.657	0.051	0.729	0.019	1.624	0.042	6340	100	0.214	0.087	0.767	0.099	0.558	0.028	-0.656	0.077	
OGLE-BLG-RRLYR-10646	0.596	0.051	0.680	0.019	1.584	0.042	6586	99	0.323	0.087	0.841	0.099	0.510	0.028	-0.464	0.077	
OGLE-BLG-RRLYR-10648	0.697	0.050	0.752	0.019	1.591	0.042	6090	100	0.221	0.087	0.846	0.098	0.627	0.028	-0.744	0.077	
OGLE-BLG-RRLYR-10656	0.574	0.051	0.694	0.019	1.651	0.042	6719	99	0.202	0.087	0.675	0.099	0.470	0.028	-0.525	0.077	
OGLE-BLG-RRLYR-10664	0.635	0.051	0.707	0.019	1.601	0.042	6441	99	0.259	0.088	0.809	0.099	0.543	0.028	-0.580	0.078	
OGLE-BLG-RRLYR-10666	0.602	0.051	0.714	0.019	1.701	0.042	6763	99	0.079	0.088	0.548	0.099	0.465	0.028	-0.637	0.078	
OGLE-BLG-RRLYR-10671	0.536	0.049	0.672	0.019	1.616	0.041	6758	99	0.273	0.087	0.749	0.098	0.467	0.028	-0.453	0.077	
OGLE-BLG-RRLYR-10672	0.604	0.050	0.729	0.019	1.715	0.042	6712	99	0.037	0.087	0.524	0.098	0.477	0.028	-0.701	0.077	
OGLE-BLG-RRLYR-10673	0.662	0.050	0.760	0.019	1.555	0.042	5930	100	0.264	0.087	0.939	0.099	0.672	0.028	-0.763	0.077	
OGLE-BLG-RRLYR-10677	0.686	0.052	0.741	0.020	1.568	0.042	6100	100	0.306	0.088	0.932	0.099	0.625	0.029	-0.660	0.079	
OGLE-BLG-RRLYR-10678	0.697	0.052	0.788	0.020	1.832	0.042	6650	100	-0.203	0.088	0.285	0.099	0.481	0.028	-0.950	0.079	
OGLE-BLG-RRLYR-10679	0.751	0.051	0.793	0.019	1.780	0.042	6440	100	-0.127	0.087	0.414	0.099	0.536	0.028	-0.965	0.078	
OGLE-BLG-RRLYR-10681	0.625	0.050	0.751	0.019	1.578	0.042	6060	100	0.232	0.087	0.872	0.098	0.635	0.028	-0.743	0.078	
OGLE-BLG-RRLYR-10682	0.660	0.050	0.729	0.019	1.671	0.042	6510	100	0.152	0.087	0.646	0.099	0.508	0.028	-0.643	0.078	
OGLE-BLG-RRLYR-10687	0.666	0.051	0.776	0.019	1.734	0.042	6420	99	-0.054	0.087	0.494	0.099	0.544	0.028	-0.895	0.078	
OGLE-BLG-RRLYR-10692	0.653	0.050	0.793	0.019	1.780	0.042	6469	99	-0.167	0.087	0.376	0.098	0.535	0.028	-0.990	0.077	
OGLE-BLG-RRLYR-10695	0.548	0.049	0.709	0.019	1.652	0.041	6616	99	0.144	0.087	0.656	0.098	0.498	0.028	-0.624	0.077	
OGLE-BLG-RRLYR-10696	0.674	0.050	0.705	0.019	1.552	0.042	6250	100	0.371	0.087	0.948	0.099	0.581	0.028	-0.532	0.077	
OGLE-BLG-RRLYR-10712	0.682	0.051	0.749	0.019	1.716	0.042	6540	100	0.028	0.087	0.560	0.099	0.517	0.028	-0.777	0.078	
OGLE-BLG-RRLYR-10713	0.686	0.050	0.768	0.019	1.560	0.042	5895	99	0.262	0.087	0.944	0.099	0.681	0.028	-0.783	0.078	
OGLE-BLG-RRLYR-10721	0.661	0.050	0.737	0.019	1.586	0.042	6180	100	0.290	0.087	0.880	0.098	0.601	0.028	-0.641	0.078	
OGLE-BLG-RRLYR-10727	0.654	0.051	0.742	0.019	1.601	0.042	6190	100	0.226	0.087	0.822	0.098	0.599	0.028	-0.696	0.078	
OGLE-BLG-RRLYR-10734	0.539	0.052	0.676	0.019	1.641	0.042	6824	99	0.226	0.088	0.688	0.099	0.450	0.028	-0.469	0.078	
OGLE-BLG-RRLYR-10735	0.614	0.050	0.684	0.019	1.586	0.042	6550	100	0.355	0.087	0.863	0.099	0.510	0.028	-0.441	0.078	
OGLE-BLG-RRLYR-10737	0.562	0.050	0.671	0.019	1.578	0.042	6629	99	0.344	0.087	0.852	0.098	0.498	0.028	-0.430	0.077	
OGLE-BLG-RRLYR-10743	0.620	0.050	0.700	0.019	1.591	0.042	6461	99	0.282	0.087	0.836	0.099	0.541	0.028	-0.555	0.077	
OGLE-BLG-RRLYR-10745	0.692	0.051	0.810	0.019	1.695	0.042	6040	100	-0.032	0.087	0.602	0.098	0.635	0.028	-1.006	0.078	
OGLE-BLG-RRLYR-10753	0.607	0.050	0.693	0.019	1.563	0.042	6420	100	0.362	0.087	0.913	0.099	0.547	0.028	-0.481	0.077	
OGLE-BLG-RRLYR-10775	0.681	0.050	0.770	0.019	1.746	0.042	6520	100	-0.055	0.087	0.475	0.098	0.523	0.028	-0.865	0.077	
OGLE-BLG-RRLYR-10776	0.617	0.051	0.702	0.019	1.603	0.042	6470	100	0.276	0.087	0.811	0.098	0.532	0.028	-0.552	0.078	
OGLE-BLG-RRLYR-10777	0.635	0.051	0.698	0.019	1.613	0.042	6560	100	0.305	0.088	0.802	0.099	0.505	0.028	-0.485	0.079	
OGLE-BLG-RRLYR-10779	0.680	0.050	0.759	0.019	1.630	0.042	6183	99	0.173	0.087	0.765	0.098	0.599	0.028	-0.754	0.078	
OGLE-BLG-RRLYR-10783	0.685	0.052	0.767	0.020	1.601	0.042	5990	100	0.185	0.087	0.841	0.099	0.650	0.029	-0.821	0.079	
OGLE-BLG-RRLYR-10794	0.732	0.050	0.860	0.019	1.795	0.042	6022	99	-0.259	0.087	0.384	0.098	0.638	0.028	-1.248	0.077	
OGLE-BLG-RRLYR-10801	0.636	0.050	0.726	0.019	1.635	0.042	6420	100	0.234	0.088	0.74	0.10	0.526	0.028	-0.596	0.077	
OGLE-BLG-RRLYR-10804	0.713	0.050	0.781	0.019	1.679	0.042	6186	99	0.048	0.087	0.640	0.099	0.593	0.028	-0.870	0.077	
OGLE-BLG-RRLYR-10808	0.571	0.050	0.714	0.019	1.689	0.042	6720	100	0.090	0.087	0.567	0.099	0.473	0.028	-0.640	0.077	
OGLE-BLG-RRLYR-10810	0.551	0.051	0.702	0.019	1.629	0.042	6580	100	0.192	0.088	0.69	0.10	0.502	0.028	-0.586	0.077	
OGLE-BLG-RRLYR-10811	0.608	0.051	0.713	0.019	1.629	0.042	6496	99	0.213	0.087	0.734	0.099	0.523	0.028	-0.599	0.078	
OGLE-BLG-RRLYR-10819	0.656	0.056	0.697	0.020	1.598	0.044	6500	100	0.293	0.091	0.83	0.10	0.530	0.028	-0.529	0.083	
OGLE-BLG-RRLYR-10822	0.773	0.051	0.789	0.019	1.740	0.042	6310	100	-0.054	0.088	0.501	0.099	0.564	0.028	-0.927	0.078	
OGLE-BLG-RRLYR-10823	0.568	0.050	0.749	0.019	1.598	0.043	6160	100	0.196	0.088	0.80	0.10	0.609	0.028	-0.744	0.077	
OGLE-BLG-RRLYR-10827	0.548	0.049	0.691	0.019	1.570	0.041	6448	99	0.300	0.086	0.855	0.098	0.540	0.028	-0.535	0.076	
OGLE-BLG-RRLYR-10828	0.556	0.051	0.687	0.019	1.607	0.042	6622	99	0.283	0.087	0.787	0.098	0.496	0.028	-0.482	0.077	
OGLE-BLG-RRLYR-10850	0.673	0.053	0.790	0.020	1.616	0.042	5920	100	0.133	0.088	0.80	0.10	0.670	0.029	-0.895	0.080	
OGLE-BLG-RRLYR-10860	0.672	0.050	0.825	0.019	1.771	0.041	6190	100	-0.182	0.087	0.406	0.098	0.591	0.028	-1.096	0.077	
OGLE-BLG-RRLYR-10865	0.571	0.049	0.679	0.019	1.606	0.041	6660	100	0.282	0.087	0.780	0.098	0.490	0.028	-0.483	0.077	
OGLE-BLG-RRLYR-10877	0.551	0.051	0.675	0.019	1.604	0.042	6690	100	0.293	0.087	0.782	0.098	0.478	0.028	-0.446	0.077	
OGLE-BLG-RRLYR-10878	0.567	0.052	0.690	0.019	1.661	0.042	6800	100	0.178	0.088	0.644	0.099	0.457	0.028	-0.529	0.078	
OGLE-BLG-RRLYR-10881	0.662	0.052	0.733	0.019	1.664	0.042	6480	100	0.128	0.087	0.665	0.099	0.532	0.028	-0.694	0.078	
OGLE-BLG-RRLYR-10882	0.569	0.051	0.690	0.019	1.617	0.042	6620	100	0.255	0.087	0.756	0.099	0.495	0.028	-0.511	0.078	
OGLE-BLG-RRLYR-10884	0.701	0.051	0.766	0.019	1.686	0.042	6300	100	0.054	0.088	0.617	0.099	0.569	0.028	-0.832	0.078	
OGLE-BLG-RRLYR-10886	0.614	0.050	0.736	0.019	1.546	0.042	6061	99	0.320	0.087	0.955	0.099	0.637	0.028	-0.667	0.077	
OGLE-BLG-RRLYR-10887	0.660	0.051	0.736	0.019	1.724	0.042	6670	100	0.064	0.087	0.524	0.099	0.471	0.028	-0.669	0.078	
OGLE-BLG-RRLYR-10892	0.751	0.050	0.822	0.019	1.754	0.042	6167	99	-0.139	0.087	0.473	0.098	0.607	0.028	-1.078	0.077	
OGLE-BLG-RRLYR-10894	0.659	0.050	0.736	0.019	1.631	0.042	6330	100	0.206	0.087	0.753	0.099	0.556	0.028	-0.659	0.077	
OGLE-BLG-RRLYR-10900	0.702	0.050	0.751	0.019	1.601	0.042	6110	100	0.234	0.087	0.85	0.10	0.616	0.028	-0.724	0.077	
OGLE-BLG-RRLYR-10901	0.648	0.051	0.764	0.019	1.770	0.042	6630	100	-0.098	0.087	0.398	0.099	0.492	0.028	-0.859	0.078	
OGLE-BLG-RRLYR-10903	0.691	0.050	0.731	0.019	1.620	0.042	6330	100	0.251	0.087	0.804	0.099	0.559	0.028	-0.629	0.078	
OGLE-BLG-RRLYR-10907	0.722	0.051	0.780	0.019	1.627	0.042	6010	100	0.132	0.087	0.784	0.098	0.648	0.029	-0.863	0.078	
OGLE-BLG-RRLYR-10912	0.592	0.049	0.687	0.019	1.668	0.041	6840	100	0.179	0.087	0.634	0.098	0.445	0.028	-0.506	0.077	
OGLE-BLG-RRLYR-10923	0.665	0.050	0.843	0.019	1.741	0.042	5980	100	-0.141	0.087	0.50	0.10	0.643	0.028	-1.135	0.078	
OGLE-BLG-RRLYR-10928	0.741	0.050	0.746	0.019	1.562	0.041	6000	100	0.283	0.087	0.934	0.098	0.650	0.028	-0.718	0.077	
OGLE-BLG-RRLYR-10929	0.678	0.050	0.745	0.019	1.672	0.042	6413	99	0.138	0.087	0.655	0.099	0.534	0.028	-0.696	0.077	
OGLE-BLG-RRLYR-10930	0.630	0.052	0.709	0.019	1.633	0.042	6530	100	0.241	0.087	0.745	0.099	0.511	0.028	-0.555	0.078	
OGLE-BLG-RRLYR-10933	0.529	0.049	0.684	0.019	1.676	0.042	6886	99	0.150	0.087	0.592	0.098	0.434	0.028	-0.525	0.077	
OGLE-BLG-RRLYR-10939	0.724	0.050	0.848	0.019	1.793	0.042	6128	99	-0.246	0.087	0.367	0.099	0.611	0.028	-1.191	0.078	
OGLE-BLG-RRLYR-10944	0.545	0.051	0.666	0.019	1.549	0.042	6560	100	0.425	0.088	0.92	0.10	0.498	0.028	-0.363	0.078	
OGLE-BLG-RRLYR-10949	0.515	0.052	0.660	0.019	1.587	0.042	6737	99	0.328	0.088	0.812	0.099	0.470	0.028	-0.400	0.078	
OGLE-BLG-RRLYR-10953	0.727	0.051	0.767	0.019	1.640	0.042	6120	100	0.160	0.087	0.762	0.099	0.608	0.028	-0.795	0.078	
OGLE-BLG-RRLYR-10957	0.637	0.052	0.710	0.019	1.661	0.042	6630	100	0.172	0.087	0.673	0.099	0.492	0.028	-0.595	0.079	
OGLE-BLG-RRLYR-10961	0.742	0.051	0.747	0.020	1.621	0.042	6190	100	0.209	0.088	0.815	0.099	0.600	0.028	-0.729	0.078	
OGLE-BLG-RRLYR-10962	0.749	0.050	0.763	0.019	1.668	0.042	6255	99	0.115	0.087	0.678	0.099	0.575	0.028	-0.777	0.077	
OGLE-BLG-RRLYR-10971	0.637	0.050	0.722	0.019	1.613	0.042	6376	99	0.279	0.087	0.809	0.099	0.543	0.028	-0.577	0.077	
OGLE-BLG-RRLYR-10979	0.664	0.051	0.710	0.019	1.633	0.042	6542	99	0.218	0.087	0.743	0.099	0.520	0.028	-0.589	0.078	
OGLE-BLG-RRLYR-10989	0.581	0.051	0.690	0.019	1.572	0.042	6464	99	0.338	0.087	0.885	0.099	0.535	0.028	-0.492	0.077	
OGLE-BLG-RRLYR-10992	0.720	0.051	0.749	0.019	1.603	0.042	6120	100	0.217	0.087	0.837	0.098	0.618	0.028	-0.741	0.078	
OGLE-BLG-RRLYR-11000	0.733	0.050	0.762	0.019	1.669	0.042	6285	99	0.136	0.087	0.685	0.099	0.563	0.028	-0.743	0.077	
OGLE-BLG-RRLYR-11001	0.613	0.051	0.730	0.019	1.748	0.042	6810	100	0.000	0.088	0.435	0.099	0.430	0.028	-0.675	0.078	
OGLE-BLG-RRLYR-11010	0.656	0.051	0.714	0.019	1.607	0.042	6400	100	0.251	0.087	0.806	0.099	0.550	0.028	-0.608	0.078	
OGLE-BLG-RRLYR-11012	0.644	0.053	0.713	0.020	1.645	0.042	6550	100	0.210	0.088	0.708	0.099	0.507	0.028	-0.578	0.079	
OGLE-BLG-RRLYR-11014	0.598	0.051	0.722	0.019	1.636	0.042	6473	99	0.175	0.087	0.711	0.098	0.534	0.028	-0.650	0.077	
OGLE-BLG-RRLYR-11019	0.666	0.051	0.745	0.019	1.635	0.042	6280	100	0.145	0.087	0.736	0.099	0.580	0.028	-0.754	0.078	
OGLE-BLG-RRLYR-11022	0.636	0.052	0.716	0.019	1.650	0.042	6550	100	0.196	0.087	0.706	0.098	0.510	0.028	-0.596	0.078	
OGLE-BLG-RRLYR-11025	0.645	0.050	0.777	0.019	1.747	0.042	6471	99	-0.079	0.087	0.462	0.099	0.535	0.028	-0.905	0.077	
OGLE-BLG-RRLYR-11026	0.625	0.049	0.844	0.019	1.769	0.042	6070	100	-0.201	0.087	0.412	0.099	0.619	0.028	-1.161	0.077	
OGLE-BLG-RRLYR-11034	0.581	0.050	0.726	0.019	1.701	0.042	6682	99	0.058	0.087	0.552	0.098	0.483	0.028	-0.689	0.077	
OGLE-BLG-RRLYR-11037	0.550	0.050	0.667	0.019	1.569	0.042	6610	100	0.377	0.087	0.880	0.099	0.496	0.028	-0.399	0.078	
OGLE-BLG-RRLYR-11046	0.568	0.051	0.683	0.019	1.616	0.042	6683	99	0.278	0.087	0.766	0.098	0.481	0.028	-0.464	0.077	
OGLE-BLG-RRLYR-11047	0.663	0.051	0.722	0.019	1.592	0.042	6290	100	0.284	0.088	0.850	0.099	0.572	0.028	-0.606	0.078	
OGLE-BLG-RRLYR-11054	0.669	0.052	0.723	0.019	1.622	0.042	6400	100	0.219	0.087	0.772	0.099	0.553	0.028	-0.640	0.078	
OGLE-BLG-RRLYR-11056	0.571	0.052	0.676	0.019	1.586	0.042	6620	100	0.351	0.088	0.837	0.099	0.492	0.028	-0.414	0.079	
OGLE-BLG-RRLYR-11071	0.668	0.050	0.734	0.019	1.625	0.042	6327	99	0.225	0.087	0.766	0.099	0.555	0.028	-0.639	0.077	
OGLE-BLG-RRLYR-11073	0.642	0.051	0.718	0.019	1.631	0.042	6470	100	0.248	0.087	0.755	0.099	0.521	0.028	-0.568	0.078	
OGLE-BLG-RRLYR-11082	0.554	0.051	0.739	0.019	1.788	0.042	6870	100	-0.110	0.088	0.335	0.099	0.433	0.028	-0.778	0.079	
OGLE-BLG-RRLYR-11089	0.632	0.050	0.728	0.019	1.594	0.042	6272	99	0.278	0.087	0.838	0.099	0.569	0.028	-0.618	0.077	
OGLE-BLG-RRLYR-11094	0.535	0.049	0.660	0.019	1.579	0.042	6710	100	0.355	0.087	0.826	0.099	0.463	0.028	-0.375	0.077	
OGLE-BLG-RRLYR-11095	0.652	0.058	0.729	0.021	1.623	0.043	6330	110	0.206	0.091	0.77	0.10	0.561	0.029	-0.663	0.082	
OGLE-BLG-RRLYR-11096	0.692	0.052	0.750	0.019	1.726	0.042	6580	100	0.012	0.088	0.52	0.10	0.507	0.028	-0.773	0.079	
OGLE-BLG-RRLYR-11104	0.558	0.050	0.687	0.019	1.667	0.042	6840	99	0.181	0.087	0.632	0.099	0.441	0.028	-0.506	0.077	
OGLE-BLG-RRLYR-11105	0.572	0.052	0.681	0.019	1.653	0.042	6820	100	0.208	0.087	0.671	0.099	0.449	0.028	-0.484	0.078	
OGLE-BLG-RRLYR-11117	0.731	0.052	0.745	0.020	1.672	0.042	6380	100	0.123	0.088	0.669	0.099	0.549	0.028	-0.733	0.078	
OGLE-BLG-RRLYR-11118	0.570	0.050	0.734	0.019	1.760	0.042	6832	99	-0.056	0.087	0.398	0.098	0.445	0.028	-0.745	0.077	
OGLE-BLG-RRLYR-11128	0.571	0.050	0.760	0.019	1.731	0.042	6510	100	-0.073	0.087	0.452	0.099	0.519	0.028	-0.875	0.077	
OGLE-BLG-RRLYR-11129	0.609	0.051	0.713	0.019	1.616	0.042	6450	100	0.257	0.087	0.773	0.099	0.527	0.028	-0.567	0.078	
OGLE-BLG-RRLYR-11130	0.611	0.052	0.709	0.019	1.647	0.042	6590	99	0.205	0.087	0.691	0.099	0.497	0.028	-0.569	0.078	
OGLE-BLG-RRLYR-11132	0.653	0.051	0.769	0.019	1.696	0.042	6344	99	0.012	0.088	0.584	0.099	0.565	0.028	-0.858	0.078	
OGLE-BLG-RRLYR-11134	0.651	0.050	0.760	0.019	1.719	0.042	6478	99	-0.009	0.087	0.512	0.099	0.526	0.028	-0.824	0.077	
OGLE-BLG-RRLYR-11137	0.700	0.053	0.733	0.020	1.694	0.043	6570	100	0.092	0.089	0.61	0.10	0.510	0.029	-0.699	0.081	
OGLE-BLG-RRLYR-11138	0.587	0.050	0.719	0.019	1.675	0.042	6620	100	0.105	0.087	0.610	0.098	0.496	0.028	-0.657	0.077	
OGLE-BLG-RRLYR-11141	0.669	0.051	0.705	0.019	1.618	0.042	6521	99	0.242	0.087	0.778	0.099	0.526	0.028	-0.570	0.078	
OGLE-BLG-RRLYR-11150	0.663	0.051	0.716	0.019	1.607	0.042	6390	100	0.253	0.087	0.814	0.099	0.556	0.028	-0.613	0.078	
OGLE-BLG-RRLYR-11152	0.637	0.051	0.705	0.019	1.656	0.042	6659	99	0.191	0.087	0.684	0.099	0.488	0.028	-0.561	0.077	
OGLE-BLG-RRLYR-11156	0.531	0.051	0.765	0.019	1.817	0.042	6790	100	-0.213	0.087	0.241	0.099	0.449	0.028	-0.905	0.079	
OGLE-BLG-RRLYR-11164	0.708	0.050	0.743	0.019	1.618	0.042	6225	99	0.193	0.087	0.794	0.098	0.595	0.028	-0.730	0.078	
OGLE-BLG-RRLYR-11168	0.711	0.051	0.769	0.019	1.662	0.042	6200	100	0.088	0.087	0.683	0.099	0.597	0.028	-0.832	0.078	
OGLE-BLG-RRLYR-11171	0.654	0.051	0.772	0.019	1.565	0.042	5850	100	0.237	0.087	0.941	0.098	0.700	0.028	-0.837	0.077	
OGLE-BLG-RRLYR-11173	0.642	0.050	0.769	0.019	1.688	0.042	6306	99	0.055	0.087	0.607	0.099	0.560	0.028	-0.822	0.077	
OGLE-BLG-RRLYR-11175	0.602	0.050	0.725	0.019	1.594	0.042	6317	99	0.266	0.087	0.821	0.099	0.559	0.028	-0.607	0.077	
OGLE-BLG-RRLYR-11177	0.678	0.051	0.823	0.019	1.813	0.042	6370	100	-0.267	0.087	0.304	0.099	0.559	0.028	-1.124	0.078	
OGLE-BLG-RRLYR-11178	0.542	0.050	0.725	0.019	1.694	0.042	6650	100	0.059	0.087	0.552	0.098	0.488	0.028	-0.695	0.077	
OGLE-BLG-RRLYR-11185	0.736	0.052	0.787	0.019	1.659	0.042	6070	100	0.071	0.087	0.701	0.099	0.631	0.028	-0.898	0.078	
OGLE-BLG-RRLYR-11190	0.611	0.052	0.702	0.020	1.663	0.042	6680	100	0.206	0.088	0.664	0.099	0.470	0.028	-0.532	0.079	
OGLE-BLG-RRLYR-11199	0.667	0.051	0.740	0.019	1.687	0.042	6501	99	0.088	0.087	0.610	0.099	0.523	0.028	-0.722	0.078	
OGLE-BLG-RRLYR-11200	0.606	0.051	0.704	0.019	1.632	0.042	6570	100	0.242	0.087	0.735	0.099	0.500	0.028	-0.538	0.078	
OGLE-BLG-RRLYR-11203	0.581	0.051	0.691	0.019	1.585	0.042	6480	100	0.316	0.087	0.841	0.099	0.526	0.028	-0.503	0.078	
OGLE-BLG-RRLYR-11206	0.726	0.050	0.772	0.019	1.665	0.042	6193	99	0.083	0.087	0.679	0.098	0.600	0.028	-0.844	0.078	
OGLE-BLG-RRLYR-11208	0.645	0.050	0.800	0.019	1.806	0.042	6490	100	-0.223	0.087	0.298	0.099	0.522	0.028	-1.029	0.078	
OGLE-BLG-RRLYR-11209	0.569	0.050	0.750	0.019	1.627	0.044	6260	100	0.138	0.091	0.71	0.10	0.580	0.029	-0.761	0.078	
